movie_title;title_year;country;language;duration;director_name;budget;gross
Wordplay;2006.0;USA;English;94.0;Patrick Creadon;;3117666.0
Beyond the Mat;1999.0;USA;English;108.0;Barry W. Blaustein;500000.0;2047570.0
The Singles Ward;2002.0;USA;English;102.0;Kurt Hale;500000.0;1250798.0
Osama;2003.0;Afghanistan;Dari;83.0;Siddiq Barmak;46000.0;1127331.0
Sholem Aleichem: Laughing in the Darkness;2011.0;USA;English;93.0;Joseph Dorman;500000.0;906666.0
Groove;2000.0;USA;English;86.0;Greg Harrison;500000.0;1114943.0
The R.M.;2003.0;USA;English;101.0;Kurt Hale;500000.0;1111615.0
Twin Falls Idaho;1999.0;USA;English;111.0;Michael Polish;500000.0;985341.0
Mean Creek;2004.0;USA;English;90.0;Jacob Aaron Estes;500000.0;603943.0
Hurricane Streets;1997.0;USA;English;86.0;Morgan J. Freeman;500000.0;334041.0
Never Again;2001.0;USA;English;98.0;Eric Schaeffer;500000.0;295468.0
Civil Brand;2002.0;USA;English;91.0;Neema Barnette;500000.0;243347.0
Lonesome Jim;2005.0;USA;English;91.0;Steve Buscemi;500000.0;154077.0
Drinking Buddies;2013.0;USA;English;90.0;Joe Swanberg;;342936.0
Deceptive Practice: The Mysteries and Mentors of Ricky Jay;2012.0;USA;English;88.0;Molly Bernstein;500000.0;151389.0
Seven Samurai;1954.0;Japan;Japanese;202.0;Akira Kurosawa;2000000.0;269061.0
The Other Dream Team;2012.0;USA;English;89.0;Marius A. Markevicius;500000.0;133778.0
Johnny Suede;1991.0;Switzerland;English;97.0;Tom DiCillo;500000.0;
Finishing the Game: The Search for a New Bruce Lee;2007.0;USA;English;84.0;Justin Lin;500000.0;52850.0
Rubber;2010.0;France;English;82.0;Quentin Dupieux;500000.0;98017.0
Home;2015.0;USA;English;94.0;Tim Johnson;135000000.0;177343675.0
Kiss the Bride;2007.0;USA;English;100.0;C. Jay Cox;500000.0;31937.0
The Slaughter Rule;2002.0;USA;English;112.0;Alex Smith;500000.0;13134.0
Monsters;2010.0;UK;English;94.0;Gareth Edwards;500000.0;237301.0
The Californians;2005.0;USA;English;87.0;Jonathan Parker;;
The Living Wake;2007.0;USA;English;91.0;Sol Tryon;500000.0;12055.0
Detention of the Dead;2012.0;USA;English;87.0;Alex Craig Mann;500000.0;1332.0
Crazy Stone;2006.0;China;Mandarin;98.0;Hao Ning;3000000.0;
Scott Walker: 30 Century Man;2006.0;UK;English;95.0;Stephen Kijak;500000.0;
Everything Put Together;2000.0;USA;English;87.0;Marc Forster;100000.0;
Good Kill;2014.0;USA;English;102.0;Andrew Niccol;;316842.0
Insomnia Manica;2005.0;USA;English;127.0;Daston Kalili;500000.0;
The Outrageous Sophie Tucker;2014.0;USA;English;96.0;William Gazecki;500000.0;
Now Is Good;2012.0;UK;English;103.0;Ol Parker;;
Girls Gone Dead;2012.0;USA;English;104.0;Michael Hoffman Jr.;500000.0;
America Is Still the Place;2015.0;USA;English;90.0;Patrick Gilles;;
Subconscious;2015.0;USA;English;122.0;Georgia Hilton;;
Crossroads;2002.0;USA;English;93.0;Tamra Davis;12000000.0;37188667.0
Enter Nowhere;2011.0;USA;English;90.0;Jack Heller;500000.0;
The King of Najayo;2012.0;Dominican Republic;Spanish;101.0;Fernando Baez Mella;500000.0;
Fight to the Finish;2016.0;USA;English;94.0;Warren Sheppard;150000.0;
Alleluia! The Devil's Carnival;2016.0;USA;English;97.0;Darren Lynn Bousman;500000.0;
The Sound and the Shadow;2014.0;USA;English;90.0;Justin Paul Miller;;
Rodeo Girl;2016.0;USA;English;108.0;Joel Paul Reisig;500000.0;
Born to Fly: Elizabeth Streb vs. Gravity;2014.0;USA;English;82.0;Catherine Gund;500000.0;21199.0
The Little Ponderosa Zoo;2016.0;USA;English;84.0;Luke Dye;500000.0;
Oz the Great and Powerful;2013.0;USA;English;130.0;Sam Raimi;215000000.0;234903076.0
The Toxic Avenger;1984.0;USA;English;91.0;Michael Herz;475000.0;
Straight Out of Brooklyn;1991.0;USA;English;91.0;Matty Rich;450000.0;2712293.0
Bloody Sunday;2002.0;UK;English;107.0;Paul Greengrass;2000000.0;768045.0
Diamond Ruff;2015.0;USA;English;82.0;Alec Asten;500000.0;
Conversations with Other Women;2005.0;UK;English;84.0;Hans Canosa;450000.0;379122.0
Poultrygeist: Night of the Chicken Dead;2006.0;USA;English;103.0;Lloyd Kaufman;500000.0;23000.0
Mutual Friends;2013.0;USA;English;86.0;Matthew Watts;450000.0;
42nd Street;1933.0;USA;English;89.0;Lloyd Bacon;439000.0;2300000.0
Rise of the Entrepreneur: The Search for a Better Way;2014.0;USA;English;52.0;Joe Kenemore;450000.0;
Metropolitan;1990.0;USA;English;98.0;Whit Stillman;225000.0;2938208.0
As It Is in Heaven;2004.0;Sweden;Swedish;133.0;Kay Pollak;25000000.0;9910.0
Roadside;2013.0;USA;English;81.0;Eric England;;
Napoleon Dynamite;2004.0;USA;English;92.0;Jared Hess;400000.0;44540956.0
Blue Ruin;2013.0;USA;English;90.0;Jeremy Saulnier;1066167.0;258113.0
Paranormal Activity;2007.0;USA;English;84.0;Oren Peli;15000.0;107917283.0
Dogtown and Z-Boys;2001.0;USA;English;91.0;Stacy Peralta;;1293295.0
Monty Python and the Holy Grail;1975.0;UK;English;91.0;Terry Gilliam;229575.0;1229197.0
Quinceañera;2006.0;USA;Spanish;90.0;Richard Glatzer;400000.0;1689999.0
Gory Gory Hallelujah;2003.0;USA;English;96.0;Sue Corcoran;100000.0;11798.0
Heroes;;USA;English;60.0;;;
Tarnation;2003.0;USA;English;88.0;Jonathan Caouette;218.0;592014.0
I Want Your Money;2010.0;USA;English;92.0;Ray Griggs;400000.0;425899.0
Love in the Time of Monsters;2014.0;USA;English;97.0;Matt Jackson;500000.0;
The Beyond;1981.0;Italy;Italian;82.0;Lucio Fulci;400000.0;126387.0
Home Movies;;USA;English;22.0;;;
What Happens in Vegas;2008.0;USA;English;101.0;Tom Vaughan;35000000.0;80276912.0
The Dark Hours;2005.0;Canada;English;80.0;Paul Fox;500000.0;
My Beautiful Laundrette;1985.0;UK;English;97.0;Stephen Frears;650000.0;
Fabled;2002.0;USA;English;84.0;Ari Kirschenbaum;;25918.0
Show Me;2004.0;Canada;French;97.0;Cassandra Nicolaou;900000.0;
Cries & Whispers;1972.0;Sweden;Swedish;91.0;Ingmar Bergman;400000.0;
Intolerance: Love's Struggle Throughout the Ages;1916.0;USA;;123.0;D.W. Griffith;385907.0;
Trekkies;1997.0;USA;English;86.0;Roger Nygard;375000.0;617172.0
The Broadway Melody;1929.0;USA;English;100.0;Harry Beaumont;379000.0;2808000.0
The Evil Dead;1981.0;USA;English;96.0;Sam Raimi;375000.0;
Maniac;2012.0;France;English;89.0;Franck Khalfoun;6000000.0;12843.0
Censored Voices;2015.0;Israel;Hebrew;84.0;Mor Loushy;450000.0;34151.0
Murderball;2005.0;USA;English;88.0;Henry Alex Rubin;1750211.0;1523883.0
American Ninja 2: The Confrontation;1987.0;USA;English;90.0;Sam Firstenberg;350000.0;4000000.0
51 Birch Street;2005.0;Germany;English;90.0;Doug Block;;84689.0
Revolution;;USA;English;43.0;;;
Rotor DR1;2015.0;USA;English;98.0;Chad Kapper;350000.0;
Halloween;1978.0;USA;English;101.0;John Carpenter;300000.0;47000000.0
12 Angry Men;1957.0;USA;English;96.0;Sidney Lumet;350000.0;
My Dog Tulip;2009.0;USA;English;83.0;Paul Fierlinger;;246574.0
It Happened One Night;1934.0;USA;English;65.0;Frank Capra;325000.0;
Dogtooth;2009.0;Greece;Greek;94.0;Yorgos Lanthimos;;110197.0
Tupac: Resurrection;2003.0;USA;English;112.0;Lauren Lazin;;7707563.0
Tumbleweeds;1999.0;USA;English;102.0;Gavin O'Connor;312000.0;1281176.0
The Prophecy;1995.0;USA;English;98.0;Gregory Widen;8000000.0;16115878.0
When the Cat's Away;1996.0;France;French;91.0;Cédric Klapisch;300000.0;1652472.0
Pieces of April;2003.0;USA;English;80.0;Peter Hedges;300000.0;2360184.0
The Big Swap;1998.0;UK;English;114.0;Niall Johnson;;
Old Joy;2006.0;USA;English;76.0;Kelly Reichardt;300000.0;255352.0
Wendy and Lucy;2008.0;USA;English;80.0;Kelly Reichardt;200000.0;856942.0
3 Backyards;2010.0;USA;English;88.0;Eric Mendelsohn;300000.0;
Pierrot le Fou;1965.0;France;French;110.0;Jean-Luc Godard;300000.0;
Sisters in Law;2005.0;Cameroon;English;104.0;Florence Ayisi;;32631.0
Ayurveda: Art of Being;2001.0;India;English;102.0;Pan Nalin;300000.0;16892.0
Nothing But a Man;1964.0;USA;English;95.0;Michael Roemer;160000.0;12438.0
First Love, Last Rites;1997.0;USA;English;94.0;Jesse Peretz;300000.0;40542.0
Fighting Tommy Riley;2004.0;USA;English;109.0;Eddie O'Flaherty;200000.0;5199.0
Royal Kill;2009.0;USA;English;90.0;Babar Ahmed;350000.0;
Across the Universe;2007.0;USA;English;133.0;Julie Taymor;45000000.0;24343673.0
The Looking Glass;2015.0;USA;English;110.0;John D. Hancock;;1711.0
Death Race 2000;1975.0;USA;English;80.0;Paul Bartel;300000.0;
Locker 13;2014.0;USA;English;95.0;Bruce Dellis;300000.0;2468.0
Midnight Cabaret;1990.0;USA;English;94.0;Pece Dingo;;
Anderson's Cross;2010.0;USA;English;98.0;Jerome Elston Scott;300000.0;
Bizarre;2015.0;France;English;98.0;Étienne Faure;500000.0;
Graduation Day;1981.0;USA;English;96.0;Herb Freed;250000.0;
Some Guy Who Kills People;2011.0;USA;English;97.0;Jack Perez;300000.0;
Compliance;2012.0;USA;English;90.0;Craig Zobel;270000.0;318622.0
Chasing Amy;1997.0;USA;English;113.0;Kevin Smith;250000.0;12006514.0
Lovely & Amazing;2001.0;USA;English;91.0;Nicole Holofcener;250000.0;4186931.0
Death Calls;2010.0;USA;English;90.0;Ken Del Conte;290000.0;
Better Luck Tomorrow;2002.0;USA;English;98.0;Justin Lin;250000.0;3799339.0
The Incredibly True Adventure of Two Girls in Love;1995.0;USA;English;94.0;Maria Maggenti;250000.0;1977544.0
Chuck & Buck;2000.0;USA;English;96.0;Miguel Arteta;250000.0;1050600.0
American Desi;2001.0;USA;English;100.0;Piyush Dinker Pandya;250000.0;902835.0
Amidst the Devil's Wings;2014.0;USA;English;90.0;Daniel Columbie;300000.0;
Cube;1997.0;Canada;English;90.0;Vincenzo Natali;365000.0;489220.0
Love and Other Catastrophes;1996.0;Australia;English;76.0;Emma-Kate Croghan;250000.0;212285.0
I Married a Strange Person!;1997.0;USA;English;75.0;Bill Plympton;250000.0;203134.0
November;2004.0;USA;English;78.0;Greg Harrison;150000.0;191309.0
Like Crazy;2011.0;USA;English;90.0;Drake Doremus;250000.0;3388210.0
Teeth and Blood;2015.0;USA;English;96.0;Al Franklin;300000.0;
Sugar Town;1999.0;UK;English;92.0;Allison Anders;250000.0;177840.0
The Motel;2005.0;USA;Cantonese;75.0;Michael Kang;;47111.0
The Canyons;2013.0;USA;English;99.0;Paul Schrader;250000.0;49494.0
Happy Valley;;UK;English;58.0;;;
On the Outs;2004.0;USA;English;86.0;Lori Silverbush;;
Shotgun Stories;2007.0;USA;English;92.0;Jeff Nichols;;45661.0
Exam;2009.0;UK;English;101.0;Stuart Hazeldine;;
The Sticky Fingers of Time;1997.0;USA;English;81.0;Hilary Brougher;250000.0;18195.0
Sunday School Musical;2008.0;USA;English;93.0;Rachel Goldenberg;;
Rust;2010.0;Canada;English;95.0;Corbin Bernsen;250000.0;
Ink;2009.0;USA;English;107.0;Jamin Winans;;
The Christmas Bunny;2010.0;USA;English;98.0;Tom Seidman;250000.0;
Jesus People;2007.0;USA;English;35.0;Jason Naumann;;
Butterfly;1982.0;USA;English;108.0;Matt Cimber;;
UnDivided;2013.0;USA;English;66.0;Sam Martin;250000.0;
The Frozen;2012.0;USA;English;95.0;Andrew Hyatt;250000.0;
The Love Letter;1998.0;USA;English;99.0;Dan Curtis;;
Horse Camp;2014.0;USA;English;108.0;Joel Paul Reisig;250000.0;
Give Me Shelter;2014.0;USA;English;90.0;Kristin Rizzo;250000.0;
The Big Parade;1925.0;USA;;151.0;King Vidor;245000.0;
Little Big Top;2006.0;USA;English;83.0;Ward Roberts;240000.0;
Along the Roadside;2013.0;USA;English;108.0;Zoran Lisinac;250000.0;
Bronson;2008.0;UK;English;92.0;Nicolas Winding Refn;;104792.0
Western Religion;2015.0;USA;English;105.0;James O'Brien;250000.0;
Burn;2012.0;USA;English;86.0;Tom Putnam;225000.0;111300.0
Urbania;2000.0;USA;English;106.0;Jon Shear;225000.0;1027119.0
The Stewardesses;1969.0;USA;English;93.0;Al Silliman Jr.;100000.0;
The Beast from 20,000 Fathoms;1953.0;USA;English;80.0;Eugène Lourié;210000.0;5000000.0
20,000 Leagues Under the Sea;1954.0;USA;English;127.0;Richard Fleischer;5000000.0;
Mad Max;1979.0;Australia;English;93.0;George Miller;200000.0;
Swingers;1996.0;USA;English;96.0;Doug Liman;200000.0;4505922.0
A Fistful of Dollars;1964.0;Italy;Italian;99.0;Sergio Leone;200000.0;3500000.0
She Done Him Wrong;1933.0;USA;English;66.0;Lowell Sherman;200000.0;
Short Cut to Nirvana: Kumbh Mela;2004.0;USA;English;85.0;Maurizio Benazzo;200000.0;381225.0
The Grace Card;2010.0;USA;English;101.0;David G. Evans;200000.0;2428241.0
Middle of Nowhere;2012.0;USA;English;97.0;Ava DuVernay;200000.0;78030.0
3;2010.0;Germany;German;119.0;Tom Tykwer;;59774.0
The Business of Fancydancing;2002.0;USA;English;103.0;Sherman Alexie;200000.0;174682.0
Call + Response;2008.0;USA;English;86.0;Justin Dillon;200000.0;215185.0
Side Effects;2013.0;USA;English;106.0;Steven Soderbergh;30000000.0;32154410.0
Malevolence;2003.0;USA;English;90.0;Stevan Mena;200000.0;
Shooting the Warwicks;2015.0;USA;English;95.0;Adam Rifkin;250000.0;
Super Hybrid;2010.0;USA;English;94.0;Eric Valette;13000000.0;
Baghead;2008.0;USA;English;84.0;Jay Duplass;;140016.0
Solitude;2014.0;USA;English;89.0;Livingston Oden;;
The Case of the Grinning Cat;2004.0;France;French;59.0;Chris Marker;150000.0;
Ordet;1955.0;Denmark;Danish;126.0;Carl Theodor Dreyer;;
Good Dick;2008.0;USA;English;86.0;Marianna Palka;;15542.0
The Man from Earth;2007.0;USA;English;87.0;Richard Schenkman;200000.0;
The Trials of Darryl Hunt;2006.0;USA;English;106.0;Ricki Stern;200000.0;1111.0
An American Girl Holiday;2004.0;USA;English;86.0;Nadia Tass;200000.0;
Yesterday Was a Lie;2008.0;USA;English;89.0;James Kerwin;2500000.0;
Theresa Is a Mother;2012.0;USA;English;105.0;C. Fraser Press;200000.0;
H.;2014.0;USA;English;93.0;Rania Attieh;;
Archaeology of a Woman;2012.0;USA;English;94.0;Sharon Greytak;200000.0;
Children of Heaven;1997.0;Iran;Persian;89.0;Majid Majidi;180000.0;925402.0
Weekend;2011.0;UK;English;97.0;Andrew Haigh;120000.0;469947.0
She's Gotta Have It;1986.0;USA;English;88.0;Spike Lee;175000.0;7137502.0
Butterfly Girl;2014.0;USA;English;78.0;Cary Bell;180000.0;
The World Is Mine;2015.0;Romania;Romanian;104.0;Nicolae Constantin Tanase;168000.0;
Another Earth;2011.0;USA;English;92.0;Mike Cahill;100000.0;1316074.0
The Calling;2014.0;USA;English;108.0;Jason Stone;;
Sweet Sweetback's Baadasssss Song;1971.0;USA;English;97.0;Melvin Van Peebles;500000.0;15180000.0
Perfect Cowboy;2014.0;USA;English;109.0;Ken Roht;200000.0;
Tadpole;2000.0;USA;English;78.0;Gary Winick;150000.0;2882062.0
Once;2007.0;Ireland;English;85.0;John Carney;180000.0;9437933.0
The Woman Chaser;1999.0;USA;English;88.0;Robinson Devor;1200000.0;110720.0
The Horse Boy;2009.0;USA;English;93.0;Michel Orion Scott;160000.0;155984.0
When the Lights Went Out;2012.0;UK;English;86.0;Pat Holden;;
Heroes of Dirt;2015.0;USA;English;98.0;Eric Bugbee;;
The Texas Chain Saw Massacre;1974.0;USA;English;88.0;Tobe Hooper;83532.0;30859000.0
A Charlie Brown Christmas;1965.0;USA;English;25.0;Bill Melendez;150000.0;
Antarctic Edge: 70° South;2015.0;USA;English;72.0;Dena Seidel;150000.0;4914.0
Aroused;2013.0;USA;English;66.0;Deborah Anderson;150000.0;
Top Spin;2014.0;USA;English;80.0;Sara Newens;150000.0;5858.0
Roger & Me;1989.0;USA;English;91.0;Michael Moore;160000.0;6706368.0
Cat People;1982.0;USA;English;93.0;Paul Schrader;18000000.0;
An American in Hollywood;2014.0;USA;English;89.0;Sai Varadan;125000.0;
Sound of My Voice;2011.0;USA;English;85.0;Zal Batmanglij;;405614.0
The Brain That Sings;2013.0;United Arab Emirates;Arabic;62.0;Amal Al-Agroobi;125000.0;
The Blood of My Brother;2005.0;USA;English;90.0;Andrew Berends;120000.0;
Your Sister's Sister;2011.0;USA;English;90.0;Lynn Shelton;125000.0;1573712.0
Romantic Schemer;2015.0;USA;English;;Valentine;125000.0;
A Dog's Breakfast;2007.0;Canada;English;88.0;David Hewlett;120000.0;
A Dog's Breakfast;2007.0;Canada;English;88.0;David Hewlett;120000.0;
Night of the Living Dead;1968.0;USA;English;96.0;George A. Romero;114000.0;
Une Femme Mariée;1964.0;France;French;94.0;Jean-Luc Godard;120000.0;
The Birth of a Nation;2016.0;USA;English;120.0;Nate Parker;10000000.0;
The Work and the Story;2003.0;USA;English;77.0;Nathan Smith Jones;103000.0;
Facing the Giants;2006.0;USA;English;111.0;Alex Kendrick;100000.0;10174663.0
The Gallows;2015.0;USA;English;81.0;Travis Cluff;100000.0;22757819.0
Eraserhead;1977.0;USA;English;89.0;David Lynch;20000.0;
Over the Hill to the Poorhouse;1920.0;USA;;110.0;Harry F. Millarde;100000.0;3000000.0
Hollywood Shuffle;1987.0;USA;English;81.0;Robert Townsend;100000.0;5228617.0
The Mighty;1998.0;USA;English;100.0;Peter Chelsom;;2643689.0
Penitentiary;1979.0;USA;English;99.0;Jamaa Fanaka;100000.0;
The Lost Skeleton of Cadavra;2001.0;USA;English;90.0;Larry Blamire;40000.0;110536.0
Dude, Where's My Dog?!;2014.0;USA;English;82.0;Stephen Langford;20000.0;
Cheap Thrills;2013.0;USA;English;88.0;E.L. Katz;200000.0;59379.0
Indie Game: The Movie;2012.0;Canada;English;103.0;Lisanne Pajot;100000.0;
Closure;2007.0;UK;English;80.0;Dan Reed;1800000.0;
Open Secret;1948.0;USA;English;68.0;John Reinhardt;;
Echo Dr.;2013.0;USA;English;81.0;Patrick Ryan Sims;100000.0;
The Night Visitor;1971.0;USA;English;106.0;Laslo Benedek;;
The Past is a Grotesque Animal;2014.0;USA;English;77.0;Jason Miller;100000.0;
The Last House on the Left;2009.0;USA;English;114.0;Dennis Iliadis;15000000.0;32721635.0
Peace, Propaganda & the Promised Land;2004.0;USA;English;80.0;Sut Jhally;70000.0;
Pi;1998.0;USA;English;84.0;Darren Aronofsky;60000.0;3216970.0
I Love You, Don't Touch Me!;1997.0;USA;English;86.0;Julie Davis;;33598.0
20 Dates;1998.0;USA;English;87.0;Myles Berkowitz;60000.0;536767.0
Queen Crab;2015.0;USA;English;80.0;Brett Piper;75000.0;
Super Size Me;2004.0;USA;English;100.0;Morgan Spurlock;65000.0;11529368.0
The FP;2011.0;USA;English;82.0;Brandon Trost;60000.0;40557.0
Happy Christmas;2014.0;USA;English;82.0;Joe Swanberg;70000.0;30084.0
The Brain That Wouldn't Die;1962.0;USA;English;70.0;Joseph Green;62000.0;
Tiger Orange;2014.0;USA;English;75.0;Wade Gasque;100000.0;
Supporting Characters;2012.0;USA;English;87.0;Daniel Schechter;;
Absentia;2011.0;USA;English;87.0;Mike Flanagan;70000.0;
The Brothers McMullen;1995.0;USA;English;98.0;Edward Burns;25000.0;10246600.0
The Dirties;2013.0;Canada;English;83.0;Matt Johnson;;
Gabriela;1983.0;Brazil;Portuguese;99.0;Bruno Barreto;;
Tiny Furniture;2010.0;USA;English;98.0;Lena Dunham;65000.0;389804.0
Hayride;2012.0;USA;English;93.0;Terron R. Parsons;60000.0;
The Naked Ape;2006.0;USA;English;;Daniel Mellitz;;
Counting;2015.0;USA;English;111.0;Jem Cohen;50000.0;
The Call of Cthulhu;2005.0;USA;English;47.0;Andrew Leman;50000.0;
Bending Steel;2013.0;USA;English;92.0;Dave Carroll;50000.0;
The Signal;2014.0;USA;English;97.0;William Eubank;4000000.0;
The Image Revolution;2014.0;USA;English;81.0;Patrick Meaney;50000.0;
This Is Martin Bonner;2013.0;USA;English;83.0;Chad Hartigan;42000.0;
A True Story;2013.0;USA;English;96.0;Malcolm Goodwin;45000.0;
George Washington;2000.0;USA;English;90.0;David Gordon Green;42000.0;241816.0
Smiling Fish & Goat on Fire;1999.0;USA;English;90.0;Kevin Jordan;40000.0;277233.0
Dawn of the Crescent Moon;2014.0;USA;English;95.0;Kirk Loudon;75000.0;
Raymond Did It;2011.0;USA;English;83.0;Travis Legge;40000.0;
The Last Waltz;1978.0;USA;English;117.0;Martin Scorsese;;321952.0
Run, Hide, Die;2012.0;USA;English;75.0;Collin Joseph Neal;50000.0;
The Exploding Girl;2009.0;USA;English;79.0;Bradley Rust Gray;;24705.0
The Legend of God's Gun;2007.0;USA;English;78.0;Mike Bruce;30000.0;243768.0
Mutual Appreciation;2005.0;USA;English;109.0;Andrew Bujalski;;
Her Cry: La Llorona Investigation;2013.0;USA;English;89.0;Damir Catic;60000.0;
Down Terrace;2009.0;UK;English;93.0;Ben Wheatley;;9609.0
Clerks;1994.0;USA;English;102.0;Kevin Smith;230000.0;3151130.0
Pink Narcissus;1971.0;USA;English;65.0;James Bidgood;27000.0;8231.0
Funny Ha Ha;2002.0;USA;English;85.0;Andrew Bujalski;;
In the Company of Men;1997.0;Canada;English;97.0;Neil LaBute;25000.0;2856622.0
Sabotage;2014.0;USA;English;109.0;David Ayer;35000000.0;10499968.0
Manito;2002.0;USA;English;79.0;Eric Eason;24000.0;
Rampage;2009.0;Canada;English;80.0;Uwe Boll;;
Slacker;1991.0;USA;English;100.0;Richard Linklater;23000.0;1227508.0
Dutch Kills;2015.0;USA;English;90.0;Joseph Mazzella;25000.0;
Dry Spell;2013.0;USA;English;90.0;Travis Legge;22000.0;
Flywheel;2003.0;USA;English;120.0;Alex Kendrick;20000.0;
Exeter;2015.0;USA;English;91.0;Marcus Nispel;;
The Ridges;2011.0;USA;English;143.0;Brandon Landers;17350.0;
The Puffy Chair;2005.0;USA;English;85.0;Jay Duplass;15000.0;192467.0
Stories of Our Lives;2014.0;Kenya;Swahili;60.0;Jim Chuchu;15000.0;
Breaking Upwards;2009.0;USA;English;88.0;Daryl Wein;15000.0;76382.0
All Superheroes Must Die;2011.0;USA;English;78.0;Jason Trost;20000.0;
Pink Flamingos;1972.0;USA;English;108.0;John Waters;10000.0;180483.0
Clean;2004.0;France;French;110.0;Olivier Assayas;4500.0;136007.0
The Circle;2000.0;Iran;Persian;90.0;Jafar Panahi;10000.0;673780.0
Tin Can Man;2007.0;Ireland;English;83.0;Ivan Kavanagh;10000.0;
The Cure;1997.0;Japan;Japanese;111.0;Kiyoshi Kurosawa;1000000.0;94596.0
On the Downlow;2004.0;USA;English;84.0;Tadeo Garcia;;
"Sanctuary; Quite a Conundrum";2012.0;USA;English;82.0;Thomas L. Phillips;200000.0;
Bang;1995.0;USA;English;98.0;Ash Baron-Cohen;;
Primer;2004.0;USA;English;77.0;Shane Carruth;7000.0;424760.0
Cavite;2005.0;Philippines;English;80.0;Neill Dela Llana;7000.0;70071.0
El Mariachi;1992.0;USA;Spanish;81.0;Robert Rodriguez;7000.0;2040920.0
The Mongol King;2005.0;USA;English;84.0;Anthony Vallone;3250.0;
Newlyweds;2011.0;USA;English;95.0;Edward Burns;9000.0;4584.0
Signed Sealed Delivered;2013.0;Canada;English;87.0;Scott Smith;;
