movie_title;actor_name;actor_fb_likes
Sicario;Daniel Kaluuya;219.0
Southpaw;Oona Laurence;424.0
Drag Me to Hell;Reggie Lee;828.0
The Age of Adaline;Ellen Burstyn;1000.0
Secondhand Lions;Emmanuelle Vaugier;1000.0
Step Up 3D;Facundo Lombard;357.0
Blue Crush;Sanoe Lake;64.0
Stranger Than Fiction;Danny Rhodes;77.0
30 Days of Night;Megan Franich;63.0
The Cabin in the Woods;Kristen Connolly;751.0
Meet the Spartans;Method Man;362.0
Midnight Run;Philip Baker Hall;497.0
The Running Man;Richard Dawson;384.0
Little Shop of Horrors;Tisha Campbell-Martin;413.0
Hanna;John Macmillan;21.0
The Family;Liam James;468.0
Mortal Kombat: Annihilation;Robin Shou;342.0
Larry Crowne;Randall Park;392.0
Carrie;Portia Doubleday;534.0
Take the Lead;Jasika Nicole;439.0
Entourage;Kevin Dillon;576.0
Gridiron Gang;Kevin Dunn;581.0
What's the Worst That Could Happen?;Richard Schiff;506.0
9;Tom Kane;265.0
Side Effects;Katie Lowes;273.0
The Prince and Me;Luke Mably;438.0
Winnie the Pooh;Huell Howser;69.0
Dumb and Dumberer: When Harry Met Lloyd;Cheri Oteri;244.0
Bulworth;Graham Beckel;95.0
Get on Up;Aunjanue Ellis;400.0
One True Thing;Tom Everett Scott;433.0
Virtuosity;Traci Lords;650.0
My Super Ex-Girlfriend;Wanda Sykes;560.0
Deliver Us from Evil;Edgar Ramírez;897.0
Sanctum;Richard Roxburgh;653.0
Little Black Book;Dave Annable;642.0
The Five-Year Engagement;David Paymer;372.0
Mr 3000;Paul Sorvino;635.0
The Next Three Days;Aisha Hinds;343.0
Ultraviolet;Nick Chinlund;277.0
Assault on Precinct 13;Hugh Dillon;431.0
The Replacement Killers;Patrick Kilpatrick;488.0
Fled;Will Patton;537.0
Eight Legged Freaks;Riley Smith;762.0
Love & Other Drugs;Judy Greer;2000.0
88 Minutes;Deborah Kara Unger;494.0
North Country;Sissy Spacek;874.0
The Whole Ten Yards;Natasha Henstridge;900.0
Splice;Delphine Chanéac;559.0
Howard the Duck;Jordan Prentice;322.0
Pride and Glory;Frank Grillo;798.0
The Cave;Marcel Iures;258.0
Alex & Emma;Robert Costanzo;130.0
Wicker Park;Mark Camacho;40.0
Fright Night;Sandra Vergara;133.0
The New World;Wes Studi;855.0
Wing Commander;Jürgen Prochnow;362.0
In Dreams;Paul Guilfoyle;210.0
Dragonball: Evolution;Randall Duk Kim;99.0
The Last Stand;Christiana Leucas;165.0
Godsend;Munro Chambers;353.0
Chasing Liberty;Terence Maynard;120.0
Hoodwinked Too! Hood vs. Evil;Cheech Marin;843.0
An Unfinished Life;Lynda Boyd;83.0
The Imaginarium of Doctor Parnassus;Verne Troyer;645.0
Barney's Version;Paul Gross;329.0
Trapped;Björn Hlynur Haraldsson;51.0
Runner Runner;David Costabile;681.0
Antitrust;Ned Bellamy;91.0
Glory;Matthew Broderick;2000.0
Once Upon a Time in America;Treat Williams;642.0
Dead Man Down;James Biberi;174.0
The Merchant of Venice;Kris Marshall;548.0
The Good Thief;Tchéky Karyo;345.0
Supercross;Steve Howey;826.0
Miss Potter;Lucy Boynton;135.0
The Promise;Nicholas Tse;107.0
DOA: Dead or Alive;Sarah Carter;748.0
The Assassination of Jesse James by the Coward Robert Ford;Sam Shepard;820.0
1911;Jaycee Chan;187.0
Little Nicholas;Kad Merad;55.0
Wild Card;Jason Alexander;700.0
Machine Gun Preacher;Kathy Baker;313.0
Animals United;James Corden;480.0
The Color of Freedom;Tyrone Keogh;11.0
United Passions;Jemima West;432.0
Grace of Monaco;Derek Jacobi;520.0
A Warrior's Tail;Sergey Garmash;21.0
Ripley's Game;Chiara Caselli;24.0
Sausage Party;Anders Holm;365.0
Pitch Perfect 2;Hana Mae Lee;751.0
Walk the Line;Tyler Hilton;154.0
12 Monkeys;Tom Noonan;442.0
Keeping the Faith;Anne Bancroft;754.0
The Borrowers;Mark Williams;373.0
Frost/Nixon;Oliver Platt;1000.0
Confessions of a Dangerous Mind;Jennifer Hall;89.0
Serving Sara;Vincent Pastore;584.0
The Boss;Ben Falcone;265.0
Cry Freedom;Penelope Wilton;400.0
Mumford;Mary McDonnell;933.0
Seed of Chucky;Hannah Spearritt;363.0
The Jacket;Angel Coulby;566.0
Aladdin;Scott Weinger;631.0
Straight Outta Compton;R. Marcos Taylor;303.0
Indiana Jones and the Temple of Doom;Kate Capshaw;237.0
The Rugrats Movie;Christine Cavanaugh;368.0
Along Came a Spider;Monica Potter;878.0
Florence Foster Jenkins;John Sessions;83.0
Once Upon a Time in Mexico;Enrique Iglesias;876.0
Die Hard;Reginald VelJohnson;541.0
Role Models;Bobb'e J. Thompson;526.0
The Big Short;Charlie Talbert;767.0
Taking Woodstock;Demetri Martin;210.0
Miracle;Kenneth Mitchell;250.0
Dawn of the Dead;Mekhi Phifer;1000.0
The Wedding Planner;Alex Rocco;968.0
Harlock: Space Pirate;Haruma Miura;47.0
The Royal Tenenbaums;Seymour Cassel;327.0
Identity;Jake Busey;660.0
Last Vegas;Romany Malco;966.0
For Your Eyes Only;Desmond Llewelyn;244.0
Serendipity;Ann Talman;6.0
Timecop;Gloria Reuben;186.0
Zoolander;Will Ferrell;8000.0
Safe Haven;Mimi Kirkland;325.0
Hocus Pocus;Larry Bagby;115.0
No Reservations;Bob Balaban;559.0
Kick-Ass;Michael Rispoli;385.0
30 Minutes or Less;Fred Ward;459.0
Dracula 2000;Jeri Ryan;1000.0
Alexander and the Terrible, Horrible, No Good, Very Bad Day;Jennifer Garner;3000.0
Pride & Prejudice;Simon Woods;241.0
Blade Runner;M. Emmet Walsh;521.0
Rob Roy;Eric Stoltz;902.0
3 Days to Kill;Tómas Lemarquis;114.0
We Own the Night;Antoni Corone;97.0
Lost Souls;Ben Chaplin;258.0
Winged Migration;;
Just My Luck;Faizon Love;585.0
Mystery, Alaska;Ron Eldard;385.0
The Spy Next Door;George Lopez;453.0
A Simple Wish;Kathleen Turner;899.0
Ghosts of Mars;Natasha Henstridge;900.0
Our Brand Is Crisis;Scoot McNairy;660.0
Pride and Prejudice and Zombies;Sam Riley;845.0
Kundun;Tencho Gyalpo;0.0
How to Lose Friends & Alienate People;Fenella Woolgar;87.0
Kick-Ass 2;Augustus Prew;405.0
Captain Alatriste: The Spanish Musketeer;Eduardo Noriega;278.0
Brick Mansions;RZA;561.0
Octopussy;Steven Berkoff;293.0
Knocked Up;Charlyne Yi;529.0
My Sister's Keeper;Jeffrey Markle;228.0
Welcome Home, Roscoe Jenkins;Cedric the Entertainer;436.0
A Passage to India;Art Malik;162.0
Notes on a Scandal;Shaun Parkes;78.0
Rendition;Meryl Streep;11000.0
Limitless;Jake McDorman;535.0
Star Trek VI: The Undiscovered Country;Nichelle Nichols;664.0
Divine Secrets of the Ya-Ya Sisterhood;Matthew Settle;477.0
The Jungle Book;Garry Shandling;591.0
Kiss the Girls;Tatyana Ali;685.0
The Blues Brothers;Ray Charles;326.0
The Sisterhood of the Traveling Pants 2;Michael Rady;523.0
Joyful Noise;Jesse L. Martin;715.0
About a Boy;Peter McNicholl;3.0
Lake Placid;Ty Olsson;429.0
Lucky Number Slevin;Dorian Missick;1000.0
The Right Stuff;Sam Shepard;820.0
Anonymous;Rafe Spall;358.0
The NeverEnding Story;Alan Oppenheimer;271.0
Dark City;Bruce Spence;531.0
The Duchess;Charlotte Rampling;844.0
The Honeymooners;Joyce Randolph;94.0
Return to Oz;Tim Rose;137.0
The Newton Boys;Dwight Yoakam;324.0
Case 39;Vanesa Tomasino;355.0
Suspect Zero;William Mapother;398.0
Martian Child;Sophie Okonedo;460.0
Spy Kids: All the Time in the World in 4D;Daryl Sabara;640.0
Money Monster;Chris Bauer;638.0
Formula 51;Paul Barber;57.0
Flawless;Chris Bauer;638.0
Mindhunters;Eion Bailey;749.0
What Just Happened;Kristen Stewart;17000.0
The Statement;John Neville;387.0
The Magic Flute;Joseph Kaiser;3.0
Paul Blart: Mall Cop;Allen Covert;328.0
Freaky Friday;Willie Garson;512.0
The 40-Year-Old Virgin;Gerry Bednob;218.0
Shakespeare in Love;Simon Callow;239.0
A Walk Among the Tombstones;David Harbour;313.0
Kindergarten Cop;Penelope Ann Miller;344.0
Pineapple Express;Rosie Perez;919.0
Ever After: A Cinderella Story;Jeanne Moreau;343.0
Open Range;Julian Richings;648.0
Flatliners;Hope Davis;442.0
It's Always Sunny in Philadelphia;Glenn Howerton;424.0
A Bridge Too Far;Wolfgang Preiss;14.0
Red Eye;Suzie Plakson;178.0
Final Destination 2;Keegan Connor Tracy;392.0
O Brother, Where Art Thou?;Daniel von Bargen;577.0
Legion;Charles S. Dutton;534.0
Pain & Gain;Michael Rispoli;385.0
In Good Company;Dennis Quaid;2000.0
Clockstoppers;Jason George;528.0
Silverado;Brad Leland;67.0
Brothers;Bailee Madison;3000.0
Agent Cody Banks 2: Destination London;David Kelly;588.0
New Year's Eve;Seth Meyers;307.0
Original Sin;Jack Thompson;155.0
The Raven;Kevin McNally;427.0
Welcome to Mooseport;Maura Tierney;509.0
Highlander: The Final Dimension;Mario Van Peebles;535.0
Blood and Wine;Judy Davis;223.0
Snow White: A Tale of Terror;Monica Keena;512.0
The Curse of the Jade Scorpion;Peter Gerety;277.0
Accidental Love;Beverly D'Angelo;816.0
Flipper;Jessica Wesson;26.0
Self/less;Sandra Ellis Lafferty;523.0
The Constant Gardener;Donald Sumpter;151.0
The Passion of the Christ;Hristo Shopov;113.0
Mrs. Doubtfire;Matthew Lawrence;711.0
Rain Man;Beth Grant;628.0
Gran Torino;Ahney Her;198.0
W.;Bruce McGill;655.0
Taken;Xander Berkeley;485.0
The Best of Me;Clarke Peters;437.0
The Bodyguard;DeVaughn Nixon;164.0
Schindler's List;Caroline Goodall;212.0
The Help;Mike Vogel;2000.0
The Fifth Estate;Jamie Blackley;203.0
Scooby-Doo 2: Monsters Unleashed;Tim Blake Nelson;596.0
Viy;Agnia Ditkovskite;48.0
Freddy vs. Jason;Zack Ward;662.0
The Face of an Angel;Sara Stewart;127.0
Jimmy Neutron: Boy Genius;Andrea Martin;179.0
Cloverfield;Liza Lapira;387.0
Teenage Mutant Ninja Turtles II: The Secret of the Ooze;Ernie Reyes Jr.;445.0
The Untouchables;Charles Martin Smith;188.0
No Country for Old Men;Barry Corbin;883.0
Ride Along;Bryan Callen;460.0
Bridget Jones's Diary;Shirley Henderson;887.0
Chocolat;Hugh O'Conor;163.0
Legally Blonde 2: Red, White & Blonde;Bob Newhart;643.0
Parental Guidance;Tom Everett Scott;433.0
No Strings Attached;Mindy Kaling;766.0
Tombstone;Powers Boothe;472.0
Romeo Must Die;Aaliyah;775.0
The Omen;Billie Whitelaw;108.0
Final Destination 3;Crystal Lowe;318.0
The Lucky One;Jay R. Ferguson;204.0
Bridge to Terabithia;Bailee Madison;3000.0
Finding Neverland;Kelly Macdonald;2000.0
A Madea Christmas;Larry the Cable Guy;400.0
The Grey;James Badge Dale;726.0
Hide and Seek;Robert John Burke;317.0
Anchorman: The Legend of Ron Burgundy;Steve Carell;7000.0
Goodfellas;Paul Sorvino;635.0
Agent Cody Banks;Chris Gauthier;434.0
Nanny McPhee;Imelda Staunton;579.0
Scarface;Mary Elizabeth Mastrantonio;638.0
Nothing to Lose;Rebecca Gayheart;468.0
The Last Emperor;Victor Wong;400.0
Contraband;Lukas Haas;733.0
Money Talks;Faizon Love;585.0
There Will Be Blood;Kevin Breznahan;104.0
The Wild Thornberrys Movie;Cree Summer;503.0
Rugrats Go Wild;Nancy Cartwright;362.0
Undercover Brother;Chi McBride;466.0
The Sisterhood of the Traveling Pants;Kyle Schmid;917.0
Kiss of the Dragon;Max Ryan;872.0
The House Bunny;Beverly D'Angelo;816.0
Beauty Shop;LisaRaye McCoy;485.0
Million Dollar Arm;Gregory Alan Williams;367.0
The Giver;Alexander Skarsgård;10000.0
What a Girl Wants;Kelly Preston;742.0
Jeepers Creepers II;Billy Aaron Brown;177.0
Good Luck Chuck;Chelan Simmons;440.0
Cradle 2 the Grave;DMX;432.0
The Hours;Miranda Richardson;530.0
She's the Man;Laura Ramsey;960.0
Mr. Bean's Holiday;Steve Pemberton;100.0
Anacondas: The Hunt for the Blood Orchid;Johnny Messner;522.0
Blood Ties;Billy Crudup;745.0
August Rush;Marian Seldes;403.0
Elizabeth;Eric Cantona;240.0
Bride of Chucky;Vince Corazza;71.0
Tora! Tora! Tora!;James Whitmore;288.0
Spice World;Victoria Beckham;199.0
The Sitter;Kylie Bunbury;370.0
Dance Flick;Chris Elliott;571.0
The Shawshank Redemption;Bob Gunton;461.0
Crocodile Dundee in Los Angeles;Linda Kozlowski;162.0
Kingpin;Richard Tyson;743.0
The Gambler;Griffin Cleveland;81.0
August: Osage County;Julia Roberts;8000.0
Ice Princess;Amy Stewart;28.0
A Lot Like Love;James Read;165.0
Eddie the Eagle;Tim McInnerny;141.0
He Got Game;Rosario Dawson;3000.0
Don Juan DeMarco;Faye Dunaway;977.0
Shaun the Sheep;Kate Harbour;3.0
Dear John;Scott Porter;690.0
The Losers;Óscar Jaenada;619.0
Don't Be Afraid of the Dark;Jack Thompson;155.0
War;Nadine Velazquez;874.0
Punch-Drunk Love;Don McManus;98.0
EuroTrip;Jacob Pitts;360.0
Half Past Dead;Tony Plana;223.0
Unaccompanied Minors;B.J. Novak;825.0
Bright Lights, Big City;Swoosie Kurtz;418.0
The Adventures of Pinocchio;Bebe Neuwirth;376.0
The Greatest Game Ever Played;Amanda Tilson;58.0
The Box;Celia Weston;258.0
The Ruins;Sergio Calderón;49.0
The Next Best Thing;Illeana Douglas;347.0
My Soul to Take;Zena Grey;255.0
The Girl Next Door;Jacob Young;111.0
Maximum Risk;Paul Ben-Victor;218.0
Stealing Harvard;Chris Penn;455.0
Legend;Tara Fitzgerald;151.0
Hot Rod;Chris Parnell;432.0
Shark Night 3D;Katharine McPhee;852.0
Angela's Ashes;Pauline McLynn;70.0
Draft Day;Patrick St. Esprit;148.0
Lifeforce;Peter Firth;141.0
The Powerpuff Girls;Tom Kane;265.0
The Conspirator;Stephen Root;939.0
Lords of Dogtown;Rebecca De Mornay;872.0
The 33;Jacob Vargas;399.0
Big Trouble in Little China;Peter Kwong;52.0
A Perfect Plan;Alice Pol;8.0
Warrior;Kevin Dunn;581.0
Michael Collins;Julia Roberts;8000.0
Gettysburg;James Patrick Stuart;251.0
Stop-Loss;Abbie Cornish;2000.0
Abandon;Tony Goldwyn;956.0
Brokedown Palace;Daniel Lapaine;92.0
The Possession;Natasha Calis;309.0
Mrs. Winterbourne;Cathryn de Prume;354.0
Straw Dogs;Rhys Coiro;268.0
The Hoax;James Biberi;174.0
Stone Cold;Richard Gant;120.0
The Road;Robert Duvall;3000.0
Sheena;Ted Wass;42.0
Underclassman;Kaylee DeFer;324.0
Say It Isn't So;Jack Plotnick;248.0
The World's Fastest Indian;Craig Hall;50.0
Snakes on a Plane;Rachel Blanchard;490.0
Tank Girl;Jeff Kober;919.0
King's Ransom;Regina Hall;807.0
Blindness;Yûsuke Iseya;18.0
BloodRayne;Michael Paré;492.0
Carnage;Julie Adams;132.0
Where the Truth Lies;Rachel Blanchard;490.0
Cirque du Soleil: Worlds Away;Igor Zaripov;31.0
Without Limits;Billy Crudup;745.0
Me and Orson Welles;James Tupper;240.0
The Best Offer;Liya Kebede;232.0
Bad Lieutenant: Port of Call New Orleans;Shawn Hatosy;407.0
A Turtle's Tale: Sammy's Adventures;Stacy Keach;602.0
Little White Lies;Gilles Lellouche;92.0
Love Ranch;Gil Birmingham;416.0
The True Story of Puss'N Boots;Jérôme Deschamps;0.0
Space Dogs;Aleksandr Bashirov;7.0
The Counselor;Goran Visnjic;1000.0
Ironclad;Derek Jacobi;520.0
Waterloo;Jack Hawkins;87.0
Kung Fu Killer;Wai-Keung Lau;55.0
Red Sky;Jacob Vargas;399.0
Dangerous Liaisons;Swoosie Kurtz;418.0
On the Road;Kirsten Dunst;4000.0
Star Trek IV: The Voyage Home;Walter Koenig;643.0
Rocky Balboa;Mike Tyson;461.0
Point Break;Delroy Lindo;848.0
Scream 2;Kevin Williamson;221.0
Jane Got a Gun;Boyd Holbrook;439.0
Think Like a Man Too;David Walton;676.0
The Whole Nine Yards;Natasha Henstridge;900.0
Footloose;Lori Singer;304.0
Old School;Patrick Fischler;497.0
The Fisher King;Harry Shearer;161.0
I Still Know What You Did Last Summer;Bill Cobbs;970.0
Return to Me;Bonnie Hunt;597.0
Zack and Miri Make a Porno;Jennifer Schwalbach Smith;92.0
Nurse Betty;Kathleen Wilhoite;265.0
The Men Who Stare at Goats;Stephen Root;939.0
Double Take;Garcelle Beauvais;384.0
Girl, Interrupted;Vanessa Redgrave;898.0
Win a Date with Tad Hamilton!;Nathan Lane;886.0
Muppets from Space;David Arquette;611.0
The Wiz;Theresa Merritt;227.0
Ready to Rumble;Martin Landau;940.0
Play It to the Bone;Lolita Davidovich;197.0
I Don't Know How She Does It;Jessica Szohr;847.0
Piranha 3D;Jessica Szohr;847.0
Beyond the Sea;Brenda Blethyn;286.0
Meet the Deedles;A.J. Langer;254.0
The Princess and the Cobbler;Clive Revill;73.0
The Bridge of San Luis Rey;Geraldine Chaplin;382.0
Faster;Mike Epps;706.0
Howl's Moving Castle;Jean Simmons;422.0
Zombieland;Derek Graf;11.0
King Kong;Evan Parke;84.0
The Waterboy;Peter Dante;427.0
Star Wars: Episode V - The Empire Strikes Back;Anthony Daniels;441.0
Bad Boys;Theresa Randle;244.0
The Naked Gun 2½: The Smell of Fear;O.J. Simpson;144.0
Final Destination;Kerr Smith;591.0
The Ides of March;Jennifer Ehle;1000.0
Pitch Black;Cole Hauser;787.0
Someone Like You...;Catherine Dent;99.0
Her;Matt Letscher;105.0
Eddie the Eagle;Tim McInnerny;141.0
Joy Ride;Dell Yount;62.0
The Adventurer: The Curse of the Midas Box;Oliver Stark;88.0
Anywhere But Here;Shawn Hatosy;407.0
Chasing Liberty;Terence Maynard;120.0
The Crew;Lainie Kazan;249.0
Haywire;Michael Angarano;947.0
Jaws: The Revenge;Lynn Whitfield;434.0
Marvin's Room;Meryl Streep;11000.0
The Longshots;Garrett Morris;424.0
The End of the Affair;James Bolam;57.0
Harley Davidson and the Marlboro Man;Don Johnson;982.0
In the Valley of Elah;Barry Corbin;883.0
Coco Before Chanel;Marie Gillain;64.0
Forsaken;Michael Wincott;720.0
Chéri;Gaye Brown;30.0
Rogue;Derek Luke;543.0
Vanity Fair;Lillete Dubey;73.0
Bodyguards and Assassins;Nicholas Tse;107.0
1408;Alexandra Silber;23.0
Spaceballs;Michael Winslow;542.0
The Water Diviner;Steve Bastoni;234.0
Ghost;Phil Leeds;71.0
There's Something About Mary;Richard Tyson;743.0
The Santa Clause;Peter Boyle;595.0
The Rookie;Angus T. Jones;1000.0
The Game Plan;Madison Pettis;835.0
The Bridges of Madison County;Debra Monk;86.0
The Animal;Colleen Haskell;182.0
Gandhi;John Gielgud;249.0
The Hundred-Foot Journey;Juhi Chawla;171.0
The Net;Ray McKinnon;287.0
I Am Sam;Richard Schiff;506.0
Son of God;Darwin Shaw;55.0
Underworld;Shane Brolly;105.0
Derailed;Xzibit;218.0
The Informant!;Thomas F. Wilson;690.0
Shadowlands;Julian Fellowes;266.0
Deuce Bigalow: European Gigolo;Charles Keating;137.0
Delivery Man;Matthew Daddario;110.0
Victor Frankenstein;Daniel Mays;287.0
Our Kind of Traitor;Grigoriy Dobrygin;100.0
Saving Silverman;Kyle Gass;110.0
Diary of a Wimpy Kid: Dog Days;Karan Brar;517.0
Summer of Sam;Mike Starr;854.0
Jay and Silent Bob Strike Back;Jason Mewes;898.0
The Island;Djimon Hounsou;3000.0
The Glass House;Trevor Morgan;595.0
Hail, Caesar!;Alden Ehrenreich;1000.0
Josie and the Pussycats;Aries Spears;83.0
Homefront;Frank Grillo;798.0
The Little Vampire;Alice Krige;368.0
I Heart Huckabees;Isabelle Huppert;678.0
RoboCop 3;Mako;691.0
Megiddo: The Omega Code 2;Franco Nero;576.0
Darling Lili;Jeremy Kemp;42.0
Dudley Do-Right;Eric Idle;795.0
The Transporter Refueled;Radivoje Bukvic;150.0
The Libertine;Richard Coyle;567.0
Black Book;Christian Berkel;104.0
Joyeux Noel;Ian Richardson;140.0
Hit and Run;Beau Bridges;552.0
Mad Money;Roger Cross;290.0
Before I Go to Sleep;Anne-Marie Duff;231.0
Sorcerer;Amidou;35.0
Stone;Frances Conroy;827.0
Molière;Fabrice Luchini;80.0
Out of the Furnace;Dendrie Taylor;120.0
Michael Clayton;Sydney Pollack;521.0
My Fellow Americans;Sela Ward;812.0
Arlington Road;Hope Davis;442.0
Underdogs;Gabriel Almirón;0.0
To Rome with Love;Alessandra Mastronardi;159.0
Firefox;Kenneth Colley;216.0
South Park: Bigger Longer & Uncut;Trey Parker;406.0
Death at a Funeral;Kris Marshall;548.0
Teenage Mutant Ninja Turtles III;Matt Hill;199.0
Hardball;DeWayne Warren;39.0
Silver Linings Playbook;Bradley Cooper;14000.0
Freedom Writers;Imelda Staunton;579.0
For Colored Girls;Kimberly Elise;637.0
The Transporter;Matt Schulze;447.0
Never Back Down;Leslie Hope;149.0
The Rage: Carrie 2;Eddie Kaye Thomas;484.0
The Bachelor;;
Away We Go;Carmen Ejogo;374.0
Swing Vote;Nathan Lane;886.0
Moonlight Mile;Bob Clendenin;347.0
Tinker Tailor Soldier Spy;Gary Oldman;10000.0
Molly;Sarah Wynter;186.0
The Beaver;Riley Thomas Stewart;220.0
The Best Little Whorehouse in Texas;Dom DeLuise;842.0
eXistenZ;Callum Rennie;716.0
Raiders of the Lost Ark;William Hootkins;488.0
Home Alone 2: Lost in New York;Devin Ratray;1000.0
Close Encounters of the Third Kind;Melinda Dillon;252.0
Pulse;Rick Gonzalez;807.0
Beverly Hills Cop II;Ronny Cox;605.0
Bringing Down the House;Steve Harris;338.0
The Silence of the Lambs;Anthony Heald;173.0
Wayne's World;Kurt Fuller;617.0
Jackass 3D;Chris Pontius;218.0
Jaws 2;Joseph Mascolo;85.0
Beverly Hills Chihuahua;Ali Hillis;597.0
The Conjuring;Hayley McFarland;697.0
Are We There Yet?;Jay Mohr;563.0
Tammy;Ben Falcone;265.0
Disturbia;Jose Pablo Cantillo;501.0
School of Rock;Mike White;487.0
Mortal Kombat;Bridgette Wilson-Sampras;545.0
Wicker Park;Mark Camacho;40.0
White Chicks;Brittany Daniel;861.0
The Descendants;Beau Bridges;552.0
Holes;Ski Carr;165.0
The Last Song;Melissa Ordway;318.0
12 Years a Slave;Taran Killam;500.0
Drumline;Jason Weaver;284.0
Why Did I Get Married Too?;Tasha Smith;721.0
Edward Scissorhands;Conchata Ferrell;658.0
Me Before You;Brendan Coyle;418.0
Madea's Witness Protection;Romeo Miller;582.0
The French Connection;Tony Lo Bianco;109.0
Bad Moms;Jada Pinkett Smith;851.0
Date Movie;Fred Willard;729.0
Return to Never Land;Spencer Breslin;434.0
Selma;Oprah Winfrey;852.0
The Jungle Book 2;Tony Jay;384.0
Boogeyman;Charles Mesure;349.0
Premonition;Marc Macaulay;107.0
The Tigger Movie;Ken Sansom;16.0
Orphan;Aryana Engineer;602.0
Max;Edgar Arreola;455.0
Meet the Browns;Denise Boutte;295.0
Epic Movie;Fred Willard;729.0
Conan the Barbarian;Sandahl Bergman;183.0
Spotlight;Brian d'Arcy James;77.0
Lakeview Terrace;Robert Pine;332.0
The Grudge 2;Matthew Knight;464.0
How Stella Got Her Groove Back;Barry Shabaka Henley;232.0
Bill & Ted's Bogus Journey;Alex Winter;636.0
Man of the Year;Amy Poehler;1000.0
The Black Hole;Yvette Mimieux;160.0
The American;Filippo Timi;101.0
Selena;Jacob Vargas;399.0
Vampires Suck;Anneliese van der Pol;354.0
Babel;Dermot Crowley;51.0
This Is Where I Leave You;Jane Fonda;949.0
Doubt;Carrie Preston;652.0
Team America: World Police;Trey Parker;406.0
Texas Chainsaw 3D;Shaun Sipos;322.0
Copycat;Harry Connick Jr.;631.0
Scary Movie 5;Molly Shannon;636.0
Paint Your Wagon;Ray Walston;417.0
Milk;Lucas Grabeel;755.0
Risen;María Botto;47.0
Ghost Ship;Francesca Rettondini;78.0
A Very Harold & Kumar 3D Christmas;Paula Garcés;587.0
Wild Things;Jeff Perry;254.0
The Stepfather;Skyler Samuels;429.0
The Debt;Romi Aboulafia;22.0
High Fidelity;Lisa Bonet;619.0
One Missed Call;Margaret Cho;270.0
Eye for an Eye;Philip Baker Hall;497.0
The Bank Job;Daniel Mays;287.0
